orgao,link,titulo,reclamacao
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/227157/unifesp-universidade-federal-de-sao-paulo/atraso-na-entrega-do-material-didatico-gratuito-prometido-pa/,Atraso na entrega do material didático gratuito prometido para o curso SUPERA/SENAD ," 
        Boa tarde,
Me chamo Silvia e infelizmente venho por meio desde fazer uma reclamação super chata referente a um curso ofertado pela Secretaria Nacional de Políticas sobre Drogas - SENAD, do Ministério da Justiça,  curso SUPERA (Sistema para detecção do Uso abusivo e dependência de substâncias Psicoativas: Encaminhamento, intervenção breve, Reinserção social e acompanhamento). O curso SUPERA é executado em parceria com a Universidade Federal de São Paulo - UNIFESP na modalidade de Educação a Distância - EaD. 
Bom, o que acontece é que me inscrevi neste curso em Agosto de 2014 para uma pré seleção, para inicio das atividades em 24 de setembro, e termino em 24 de Dezembro de 2014. No enunciado do curso dizia que todo o material didático, incluindo DVDs ou CDs com aulas, material impresso,( ou seja apostilas de cada módulo, no caso foram 7 módulos, alguns com menos de 100 paginas, outros acima de 150 páginas), mais certificado de conclusão do curso e kit formatura. Ou seja, um material que pra quem é estudante nesse área, soma e muito para o aprendizado, e é muito convidativo para fazer o curso. Como eu me inscrevi para adquirir conhecimento, pois sou Assistente Social e essa área é muito importante para mim, achei e confiei que receberia o tal material. Bom, ocurso começou e eu como só podia estudar no hr da noite, precisava muito das apostilas, que ate o inicio da curso não havia chegado para mim. No dia 02 de Outubro recebi um e-mail da Tutora  virtual, Normélia Pereira Andrade, esclarecendo o pq não foi recebido o material.Que devido ao período eleitoral que correspondia do dia 05 de Julho até 26 de Outubro, a distribuição não poderia ocorrer (instrução normativa n° 6/2014 da secretária de Comunicação da Presidência da República que trata das restrições de publicidade em período eleitoral), mais que no entanto o material  de estudo estava todo disponível na plataforma para downloud em pdf, e que após o período eleitoral, iniciariam a distribuição do material didático pelo correio. O que não ocorreu.
NO dia 10 de Novembro, recebi um outro e-mail da Normélia tutora virtual, em resposta a um e-mail que encaminhei a ela pela plataforma de estudo, referente ao atraso do material, e novamente sem sucesso,  a resposta foi que isso infelizmente foge ao controle deles, mas que eu poderia baixar o material em pdf.
O que acontece é o seguinte, o que mais me chamou atençãoo nesse curso, foi ter esse material depois para poder pesquisar, tirar dúvidas, consultar para trabalhos, ou seja, foi prometido e eu quero. Como trabalho em uma empresa que não permite o acesso on line, a não ser o da empresa, a apostila seria imprescindível para que eu estudasse nas hrs de folga dentro do local de trabalho. Isso não aconteceu pois encerrei o curso e não recebi nenhum material, tendo que chegar em casa tarde e ficar hrs lendo para poder fazer as provas. Isso me prejudicou bastante, pois poderia ter tido um desempenho melhor e não consegui. No dia 11 de Novembro recebi outro e-mail da Normélia, em resposta a outro que eu tinha enviado, querendo saber sobre o material. A Normélia me  parabenizou por ter concluído o curso e disse para que eu não me preocupasse com o desempenho, pois tinha alcançado a média, e me orientou a me aprofundar mais quando o material chegasse. No dia 04 de Dezembro recebi outro e-mail automático para os alunos parabenizando pela conclusão e que aqueles que tivessem concluído com sucesso receberiam o certificado de extensão da UNIFESP, material impresso e kit formatura composto por 50 cópias dos instrumentos AUDIT e ASSIT. Depois desse último e-mail, foram mais 3 recebidos enviados pela Normélia , sempre com algumas informação, e todos tinham a propaganda do material para quem concluísse o curso no prazo. No dia 22 de Janeiro, um novo problema apareceu, em e-mail também enviado por Normélia, no qual dizia:
  "" Os materiais didáticos - apostilas e CDs - já tiveram a entrega prevista no início do curso atrasada pelas restrições da lei eleitoral. Quando imaginávamos que seriam entregues, surgiram problemas com os contratos da gráfica e dos correios, o que afeta também o envio dos Certificados e kit formatura. Assim, sugerimos que vocês copiem os arquivos disponibilizados no site em formato pdf para seu uso, enquanto aguardam a chegada do material impresso, que será postado assim que possível. Informaremos a data de postagem assim que a tivermos. Apenas nesta ocasião, os concluintes serão convidados a atualizar seu endereço. Contamos com sua compreensão.
Para não prejudicar os participantes que já encerraram com êxito as avaliações - isto é que obtiveram ao menos de 70% de acertos nas avaliações de cada módulo e preencheram as avaliações pós-curso e sobre o curso, encontra-se disponível no Módulo Conclusão, um link para impressão da declaração de conclusão do curso em formato pdf.""
Bom, depois disso, fiquei muito irritada a ponto de ir a uma gráfica e consultar em quanto ficaria para imprimir o material, e para minha surpresa, 8 apostilas encadernadas iriam me custar R$ 402,50.
Depois disso novamente enviei e-mail reclamando esse atraso e falta de responsabilidade para com quem quer aprender. É um total descaso com o aluno. Essa semana  dia 14 de Abril novamente enviei outro e-mail muito indignada e exigindo uma resposta, também procurei outros alunos da minha região para saber se também aconteceu como foi comigo, mas não obtive resposta.
No site do curso (http://www.supera.senad.gov.br), até agora ninguém me ligou ou respondeu meu e-mail, antes era bem rápida a resposta para dizer que tinham tido problema, agora que eu forcei um pouco a barra, eles não me respondem.
Queria muito o reclame aqui tomasse conhecimento da situação, pois tenho certeza que não sou só eu quem está passando por isso e indignada com esse descaso. Todas as vezes que reclamei pelo material, a resposta vinha sempre com a frase ""o material esta disponível na plataforma para impressão"" .Isso é absurdo. Quando vi o preço que me cobraram para imprimir um material que eles já receberam para poder enviar pro estudante. Eles recebem isso de algum órgão público, que no final sou eu e todos os cidadãos do país que pagamos impostos para tal.
Já está entrando no quarto mês depois que o curso terminou, e até agora nada de material. Não sei de quem é a culpa, se é do SENAD, UNIFESP, CORREIO, não sei, mas alguém tem que responder por isso.
Espero ansiosa uma resposta plausível, ou melhor, eu quero o meu material prometido na minha casa o mas rápido possível.
Agradeço desde já
Silvia Pinheiro         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/224134/unifesp-universidade-federal-de-sao-paulo/unifesp-tortura-vizinhos/,UNIFESP TORTURA VIZINHOS ," 
        O LABORATÓRIO NFAR DA UNIFESP PRODUZ UM BARULHO QUE INCOMODA DEMAIS A VIDA E A SAÚDE DOS VIZINHOS .
      AOS ARREDORES DO LABORATÓRIO É IMPOSSÍVEL SE FAZER QUALQUER ATIVIDADE ROTINEIRA COMO DORMIR, FALAR AO TELEFONE, ESTUDAR, ASSISTIR À TV .
      A VIZINHANÇA DO EDIFÍCIO SOFRE COM CEFALEIA CONSTANTE, INSÔNIA , IRRITABILIDADE,  DIFICULDADE DE CONCENTRAÇÃO E AUDIÇÃO DIMINUÍDA.
       AO MEDIR DOS DECIBÉIS  DO LABORATÓRIO CONSTATOU-SE QUE O MESMO NÃO É PERMITIDO PELA LEGISLAÇÃO.     
       A OUVIDORIA DA UNIFESP JÁ FOI POR DIVERSAS VEZES COMUNICADA A RESPEITO DISTO E TEM CONSCIÊNCIA QUE OS DECIBÉIS PRODUZIDOS  ESTÃO FORA DA LEI. EM RESPOSTA  ÀS RECLAMAÇÕES HOUVE O COMPROMETIMENTO DE TOMAR MEDIDAS PARA QUE SE ISOLASSE O SOM . O TEMPO SE PASSOU EM ,AO INVÉS ,DE SE ABAFAR O RUÍDO FORAM INSTALADOS NOVOS EQUIPAMENTOS AUMENTANDO AINDA MAIS O BARULHO. A RESPEITO DISSO ESTÃO GUARDADOS TODOS OS PROTOCOLOS DAS RECLAMAÇÕES.
     O ""PSIU""DA PREFEITURA FOI ACIONADO E IGNORA TAL FATO.
     A SITUAÇÃO DOS VIZINHOS É DESESPERADORA !!!!
     É INCOERENTE UM LABORATÓRIO FAZER PESQUISAS QUE SERIAM PARA APRIMORAR A SAÚDE DE SERES HUMANOS TIRANDO  A DE OUTROS. 
     QUE ALGUMA PROVIDÊNCIA SEJA TOMADA !!!
      SUGIRO QUE REALMENTE CUMPRAM COM AS PROMESSAS DE ISOLAR O SOM E SE ISSO NÃO FOR POSSÍVEL QUE SE TRANSFIRA O LABORATÓRIO PARA UMA ÁREA INDUSTRIAL..         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/281120/unifesp-universidade-federal-de-sao-paulo/renato-delascio-lopes/,Renato Deláscio Lopes ," 
        Seu maldito, hipócrita.
Quer ver show ? É essa a sua fé?
Copos se movimentando? Mortos falando?
Certo, veja o show...         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/221377/unifesp-universidade-federal-de-sao-paulo/matricula/,Matrícula ," 
        Realizei a minha rematrícula no prazo estipulado pela instituição.
Ao verificar no site do intranet, constatei que estava como ""aluno desistente"". Fui até a Secretaria e solicitei para verificarem o meu caso, disseram que seriam 3 reuniões para decidir se eu poderia permanecer ou não na instituição.
Fui avaliado segundo o Processo 035275/2015-21.
Consultei com diversos Psicólogos e Médicos, faço tratamento com Alergia e Imunologia, e tive um problema grave na família que me gerou depressão, precisei de muito tempo para me recuperar dos acontecimentos e para chegar a um nível aceitável da minha alergia.
Solicito por favor, que reavaliem o meu caso como um caso excepcional, eu tenho real interesse em cursar Fonoaudiologia, os problemas que eu enfrentei foram superados, eu estou com a minha saúde regulada e agora não irei faltar no curso, podem consultar o meu histórico diariamente! Eu imploro, do fundo do meu coração, me deem só uma chance, essa única chance! Eu me comprometerei com todas minhas obrigações como aluno, pelo amor de DEUS confiem na minha palavra e me deixem estudar? 
Se tiver ainda alguma forma de me ajudar, eu vou ser imensamente grato, eu preciso muito começar a Faculdade esse ano.         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/278058/unifesp-universidade-federal-de-sao-paulo/erro-medico-desumanidade/,erro médico desumanidade ," 
        Em 11 de janeiro 2016 fiz uma reclamação á ouvidoria do Hospital São Paulo e na mesma data conversei ao telefone com Viviane e em outra oportunidade cobrei a resposta com a mesma Viviane e sr. Luis.. Relato agora resumo do que reclamei e supliquei uma atenção a minha cunhada Wani Elisabeth Pereira que estava com problemas nos olhos dores e pressão alta dos olhos e procurou o referido hospital no intuito de cuidar desse problema de saúde. Em algumas vezes a acompanhei para o tratamento e observei que todas as vezes era atendida  por residentes de oftalmologia e entrava na sala de exames onde varias pessoas também eram atendidas naqueles equipamentos onde se coloca o queixo e encosta para o exame e percebí que não havia assepsia alguma e os residentes não usavam luvas e mascaras. Informo que minha cunhada entrou naquele hospital com dores ,porém enxergando e hoje está cega dos 2 dois olhos. No olho direito tentaram fazer de tantos procedimentos que acabaram por fazerem uma raspagem no olho e COSTURARAM a pálpebra de cima com O  a de baixo e falaram simplesmente que ela pegou uma bactéria e só mandaram-na colocar colírio,como?com o olho fechado? Quanto ao olho esquerdo disseram que a córnea foi rasgada e só aplicavam sessões de laser. Ficou cega dos dois olhos. Não deram mais atenção e diziam sempre respostas ríspidas que ela se sentia acuada. Senhores ela trabalhava como autônoma e percebia uma renda para se manter e agora não pode mais trabalhar nem sair sozinha. Precisamos de um laudo médico, para que possamos dar entrada no INSS e saber se pode receber o auxilio deficiente,.Me pediram seguir as normas 20 dias úteis para o ouvidor me responder e atendê-la.Passando os 20 dias úteis liguei não tinham resposta e a Viviane disse que naquela mesma data a ouvidora me ligaria. Até hoje ninguém ligou .Mandei as fotos do rosto dela pra ver se surtia efeito e nada .Disse que procuraria a imprensa e uma assistente social me disse:se a senhora não vier e fazer escândalo nada vai acontecer. Me  jogam de um lado pro outro ramal que nem atende. Levamos a Wani ao oftalmo particular para fazer a abertuta do olho costurado e limpeza, pois estava ficando fechado em definitivo e só aí percebemos que ela só tem agora a parte branca desse olho.Que triste.
Peço socorro ao reclame aqui, pois não se pode persistir essa situação falta de humanidade. Se quiserem envio-lhes cópia  dos e-mails.
Grata Maria Rita Rossi Pereira.         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/281608/unifesp-universidade-federal-de-sao-paulo/nao-cadatramento-de-alunos-da-pos-no-bilhete-unico/,não cadatramento de alunos da pós no bilhete unico ," 
        Sou aluna da pós graduação e como todo aluno tenho o direito ao beneficio do bilhete único de estudante só que, para usufruir deste beneficio é necessário que a instituição me cadastre no site da sptrans. No mês de fevereiro me dirigi até a Ass. de Pós Graduandos- APG, onde entreguei todos s documentos necessários juntamente com a quantia de R$ 10,00, para que pudesse ser cadastrada pelo secretário no sistema da sptrans, neste dia fui informada pelo secretário que eles não estavam cadastrando os alunos por não estar em posse da senha de acesso ao portal da sptrans mas que em alguns dias o problema seria solucionado; Um mês se passou e eu voltei a APG onde fui informada que o serviço de cadastrado do estudante provavelmente mudaria de departamento e que até nenhum aluno da pós seria cadastrado no sistema. Eu necessito do bilhete para uso diário para locomoção da minha residência até a universidade e estou tendo que pagar a tarifa completa gastando por mês R$ 200,00 a mais do que eu gastava habitualmente com o cartão de estudante.
Gostaria de uma posição da UNIFESP já que este problema já está ocorrendo desde o começo do ano letivo e até agora não obtivemos nenhuma resposta concreta.         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/264804/unifesp-universidade-federal-de-sao-paulo/cirurgia/,Cirurgia ," 
        Boa noite,
Gostaria de fazer um apelo, pois a minha sobrinha está precisando fazer uma cirurgia com urgencia, pq ela está correndo o risco de ficar com serias sequelas irreversiveis conforme informado pelo medico dela o Dr. Italo, ela tem 8 anos tem a doença de Chiari tipo 1, escoliose em estado avançado, o medico queria operar ela no começo de dezembro pois a recuperação é em média de 3 meses, mas essa semana fomos informados que não será possivel opera-lá pq o aparelho de tomografia está quebrado a 3 meses.
Faço um apelo e sei que tem muitos pacientes que precisam também deste aparelho.
Estamos desesperados pois o caso da minha sobrinha é grave.
Desde já fico grata,         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/259863/unifesp-universidade-federal-de-sao-paulo/portabilidade/,PORTABILIDADE ," 
        Era titular da Unimed Paulistana e transferi meu contrato para Unimed FESP juntamente com meu marido que é meu dependente.
A minha filha de 13 anos de idade e que tem convenio com a Unimed Paulistana desde que nasceu, era dependente no plano da Unimed Paulistana da minha mãe, que agora não transferiu para a Unimed FESP.
Eu quero incluir minha filha como minha dependente no meu plano e enviei a documentação para inclusão dela e recebi como resposta que ela vai ter que se sujeitar as carências do plano, contudo ela já é beneficiaria de um plano e somente está transferindo a portabilidade para outro.
Assim sendo não posso concordar com a resposta de que eles não vão comprar a carência dela sendo que a lei me dá o direito de aproveitar a carência dela. Eu encaminhei a carta de carência para a Unimed e não aceitaram.         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/238025/unifesp-universidade-federal-de-sao-paulo/falta-de-acesso-a-informacao-pessoal-do-estudante/,Falta de acesso à informação pessoal do estudante ," 
        Realizo a pós graduação em gestão pública municipal na Universidade Federal do Estado de São Paulo - UNIFESP - iniciada em abril de 2014. O curso é divido em dois módulos, sendo o básico finalizado em dezembro de 2014 e o específico em andamento.
Ocorre que no período de 09 a 11/06/2015 foi disponibilizado aos alunos a recuperação on line como forma de atingir a média necessária para aprovação nas disciplinas. Entretanto, parte das notas não foram divulgadas e, dessa forma, não há como saber em qual disciplina o aluno está de recuperação.
Enviei mensagem em 31/05/2015 ao coordenador do curso Ricardo Luiz Pereira Bueno sobre a falta de notas na central de monitoramento, o mesmo respondeu em 08/06/2015, ou seja, um dia antes do término do período de recuperação, dizendo que iria verificar e até o momento não retornou.
Não há telefones disponíveis para acesso aos responsáveis do curso, tampouco endereço de uma central em que possamos exigir o cumprimento de nossos direitos. Estamos reféns da internet. Ninguém responde.
Gostaria de um posicionamento do responsável pelo curso que acerca do ocorrido, bem como a disponibilização de todas as notas, conforme discriminado no regimento interno, que não vem sendo cumprido. É direito do aluno ter acesso a suas notas.         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/227359/unifesp-universidade-federal-de-sao-paulo/nao-entregou-o-material-didatico-referente-ao-curso-supera-s/,Nao entregou o material didático referente ao curso SUPERA/SENAD ," 
        Boa tarde,
Me chamo Silvia e infelizmente venho por meio desde fazer uma reclamação super chata referente a um curso ofertado pela Secretaria Nacional de Políticas sobre Drogas - SENAD, do Ministério da Justiça,  curso SUPERA (Sistema para detecção do Uso abusivo e dependência de substâncias Psicoativas: Encaminhamento, intervenção breve, Reinserção social e acompanhamento). O curso SUPERA é executado em parceria com a Universidade Federal de São Paulo - UNIFESP na modalidade de Educação a Distância - EaD. 
Bom, o que acontece é que me inscrevi neste curso em Agosto de 2014 para uma pré seleção, para inicio das atividades em 24 de setembro, e termino em 24 de Dezembro de 2014. No enunciado do curso dizia que todo o material didático, incluindo DVDs ou CDs com aulas, material impresso,( ou seja apostilas de cada módulo, no caso foram 7 módulos, alguns com menos de 100 paginas, outros acima de 150 páginas), mais certificado de conclusão do curso e kit formatura. Ou seja, um material que pra quem é estudante nesse área, soma e muito para o aprendizado, e é muito convidativo para fazer o curso. Como eu me inscrevi para adquirir conhecimento, pois sou Assistente Social e essa área é muito importante para mim, achei e confiei que receberia o tal material. Bom, ocurso começou e eu como só podia estudar no hr da noite, precisava muito das apostilas, que ate o inicio da curso não havia chegado para mim. No dia 02 de Outubro recebi um e-mail da Tutora  virtual, Normélia Pereira Andrade, esclarecendo o pq não foi recebido o material.Que devido ao período eleitoral que correspondia do dia 05 de Julho até 26 de Outubro, a distribuição não poderia ocorrer (instrução normativa n° 6/2014 da secretária de Comunicação da Presidência da República que trata das restrições de publicidade em período eleitoral), mais que no entanto o material  de estudo estava todo disponível na plataforma para downloud em pdf, e que após o período eleitoral, iniciariam a distribuição do material didático pelo correio. O que não ocorreu.
NO dia 10 de Novembro, recebi um outro e-mail da Normélia tutora virtual, em resposta a um e-mail que encaminhei a ela pela plataforma de estudo, referente ao atraso do material, e novamente sem sucesso,  a resposta foi que isso infelizmente foge ao controle deles, mas que eu poderia baixar o material em pdf.
O que acontece é o seguinte, o que mais me chamou atençãoo nesse curso, foi ter esse material depois para poder pesquisar, tirar dúvidas, consultar para trabalhos, ou seja, foi prometido e eu quero. Como trabalho em uma empresa que não permite o acesso on line, a não ser o da empresa, a apostila seria imprescindível para que eu estudasse nas hrs de folga dentro do local de trabalho. Isso não aconteceu pois encerrei o curso e não recebi nenhum material, tendo que chegar em casa tarde e ficar hrs lendo para poder fazer as provas. Isso me prejudicou bastante, pois poderia ter tido um desempenho melhor e não consegui. No dia 11 de Novembro recebi outro e-mail da Normélia, em resposta a outro que eu tinha enviado, querendo saber sobre o material. A Normélia me  parabenizou por ter concluído o curso e disse para que eu não me preocupasse com o desempenho, pois tinha alcançado a média, e me orientou a me aprofundar mais quando o material chegasse. No dia 04 de Dezembro recebi outro e-mail automático para os alunos parabenizando pela conclusão e que aqueles que tivessem concluído com sucesso receberiam o certificado de extensão da UNIFESP, material impresso e kit formatura composto por 50 cópias dos instrumentos AUDIT e ASSIT. Depois desse último e-mail, foram mais 3 recebidos enviados pela Normélia , sempre com algumas informação, e todos tinham a propaganda do material para quem concluísse o curso no prazo. No dia 22 de Janeiro, um novo problema apareceu, em e-mail também enviado por Normélia, no qual dizia:
  "" Os materiais didáticos - apostilas e CDs - já tiveram a entrega prevista no início do curso atrasada pelas restrições da lei eleitoral. Quando imaginávamos que seriam entregues, surgiram problemas com os contratos da gráfica e dos correios, o que afeta também o envio dos Certificados e kit formatura. Assim, sugerimos que vocês copiem os arquivos disponibilizados no site em formato pdf para seu uso, enquanto aguardam a chegada do material impresso, que será postado assim que possível. Informaremos a data de postagem assim que a tivermos. Apenas nesta ocasião, os concluintes serão convidados a atualizar seu endereço. Contamos com sua compreensão.
Para não prejudicar os participantes que já encerraram com êxito as avaliações - isto é que obtiveram ao menos de 70% de acertos nas avaliações de cada módulo e preencheram as avaliações pós-curso e sobre o curso, encontra-se disponível no Módulo Conclusão, um link para impressão da declaração de conclusão do curso em formato pdf.""
Bom, depois disso, fiquei muito irritada a ponto de ir a uma gráfica e consultar em quanto ficaria para imprimir o material, e para minha surpresa, 8 apostilas encadernadas iriam me custar R$ 402,50.
Depois disso novamente enviei e-mail reclamando esse atraso e falta de responsabilidade para com quem quer aprender. É um total descaso com o aluno. Essa semana  dia 14 de Abril novamente enviei outro e-mail muito indignada e exigindo uma resposta, também procurei outros alunos da minha região para saber se também aconteceu como foi comigo, mas não obtive resposta.
No site do curso (http://www.supera.senad.gov.br), até agora ninguém me ligou ou respondeu meu e-mail, antes era bem rápida a resposta para dizer que tinham tido problema, agora que eu forcei um pouco a barra, eles não me respondem.
Queria muito o reclame aqui tomasse conhecimento da situação, pois tenho certeza que não sou só eu quem está passando por isso e indignada com esse descaso. Todas as vezes que reclamei pelo material, a resposta vinha sempre com a frase ""o material esta disponível na plataforma para impressão"" .Isso é absurdo. Quando vi o preço que me cobraram para imprimir um material que eles já receberam para poder enviar pro estudante. Eles recebem isso de algum órgão público, que no final sou eu e todos os cidadãos do país que pagamos impostos para tal.
Já está entrando no quarto mês depois que o curso terminou, e até agora nada de material. Não sei de quem é a culpa, se é do SENAD, UNIFESP, CORREIO, não sei, mas alguém tem que responder por isso.
Espero ansiosa uma resposta plausível, ou melhor, eu quero o meu material prometido na minha casa o mas rápido possível.
Agradeço desde já
Silvia Pinheiro         "
